image_path,crop,disease,caption,temperature,humidity,rainfall,source_csv,image_full_path
Apple_healthy(367).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, with healthy green texture.",20.0,59.0,47.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(367).JPG
Apple_healthy(368).JPG,Apple,healthy,a leaf is a leaf is a leaf during daylight.,22.0,66.0,46.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(368).JPG
Apple_healthy(369).JPG,Apple,healthy,a leaf is a leaf is a leaf showing early symptoms.,21.0,68.0,50.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(369).JPG
Apple_healthy(370).JPG,Apple,healthy,a leaf on a table showing early symptoms.,23.0,57.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(370).JPG
Apple_healthy(371).JPG,Apple,healthy,a leaf is a leaf showing early symptoms.,23.0,68.0,36.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(371).JPG
Apple_healthy(372).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is during daylight.,22.0,60.0,47.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(372).JPG
Apple_healthy(373).JPG,Apple,healthy,a leaf of a tree under natural light.,21.0,61.0,32.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(373).JPG
Apple_healthy(374).JPG,Apple,healthy,a leaf of a tree during daylight.,23.0,68.0,37.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(374).JPG
Apple_healthy(375).JPG,Apple,healthy,a leaf is a leaf showing slight discoloration.,22.0,58.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(375).JPG
Apple_healthy(376).JPG,Apple,healthy,a leaf is a leaf is a leaf during daylight.,24.0,55.0,33.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(376).JPG
Apple_healthy(377).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, under natural light.",25.0,64.0,35.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(377).JPG
Apple_healthy(378).JPG,Apple,healthy,a leaf with a scab on it during daylight.,20.0,50.0,43.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(378).JPG
Apple_healthy(379).JPG,Apple,healthy,a leaf is a leaf is a leaf with healthy green texture.,23.0,54.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(379).JPG
Apple_healthy(380).JPG,Apple,healthy,a leaf of a tree under natural light.,25.0,70.0,31.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(380).JPG
Apple_healthy(381).JPG,Apple,healthy,a leaf with a scab on it with visible spots.,22.0,58.0,26.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(381).JPG
Apple_healthy(382).JPG,Apple,healthy,a leaf is a leaf is a leaf with healthy green texture.,21.0,62.0,48.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(382).JPG
Apple_healthy(383).JPG,Apple,healthy,a leaf of a tree under natural light.,25.0,60.0,26.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(383).JPG
Apple_healthy(384).JPG,Apple,healthy,a leaf of a tree showing slight discoloration.,23.0,61.0,38.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(384).JPG
Apple_healthy(385).JPG,Apple,healthy,a leaf is a leaf with healthy green texture.,20.0,52.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(385).JPG
Apple_healthy(386).JPG,Apple,healthy,a leaf is a leaf showing slight discoloration.,23.0,62.0,46.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(386).JPG
Apple_healthy(387).JPG,Apple,healthy,a leaf is a leaf is a leaf showing early symptoms.,21.0,55.0,43.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(387).JPG
Apple_healthy(388).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is during daylight.,25.0,61.0,46.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(388).JPG
Apple_healthy(389).JPG,Apple,healthy,a leaf is a leaf is a leaf under natural light.,21.0,62.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(389).JPG
Apple_healthy(390).JPG,Apple,healthy,a leaf is a leaf during daylight.,23.0,70.0,27.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(390).JPG
Apple_healthy(391).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing early symptoms.,25.0,62.0,26.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(391).JPG
Apple_healthy(392).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing early symptoms.,22.0,62.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(392).JPG
Apple_healthy(393).JPG,Apple,healthy,a leaf with a few leaves with visible spots.,23.0,52.0,25.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(393).JPG
Apple_healthy(394).JPG,Apple,healthy,a leaf with a scab on it showing early symptoms.,22.0,52.0,50.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(394).JPG
Apple_healthy(395).JPG,Apple,healthy,a leaf of a tree with healthy green texture.,23.0,52.0,41.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(395).JPG
Apple_healthy(396).JPG,Apple,healthy,a leaf is a leaf with healthy green texture.,25.0,56.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(396).JPG
Apple_healthy(397).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, with visible spots.",25.0,64.0,47.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(397).JPG
Apple_healthy(398).JPG,Apple,healthy,a leaf is a leaf with visible spots.,23.0,52.0,32.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(398).JPG
Apple_healthy(399).JPG,Apple,healthy,a leaf is a leaf under natural light.,24.0,51.0,36.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(399).JPG
Apple_healthy(400).JPG,Apple,healthy,a leaf image of a leaf on a black background showing early symptoms.,20.0,51.0,43.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(400).JPG
Apple_healthy(401).JPG,Apple,healthy,a leaf is a leaf with healthy green texture.,25.0,56.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(401).JPG
Apple_healthy(402).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is under natural light.,21.0,53.0,48.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(402).JPG
Apple_healthy(403).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing slight discoloration.,25.0,67.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(403).JPG
Apple_healthy(404).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing slight discoloration.,20.0,68.0,32.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(404).JPG
Apple_healthy(405).JPG,Apple,healthy,a leaf of a tree with visible spots.,23.0,65.0,41.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(405).JPG
Apple_healthy(406).JPG,Apple,healthy,a leaf is a leaf showing slight discoloration.,21.0,62.0,31.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(406).JPG
Apple_healthy(407).JPG,Apple,healthy,a leaf is a leaf showing early symptoms.,23.0,70.0,25.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(407).JPG
Apple_healthy(408).JPG,Apple,healthy,a leaf of a tree with healthy green texture.,22.0,59.0,38.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(408).JPG
Apple_healthy(409).JPG,Apple,healthy,a leaf with a slit in it with visible spots.,24.0,62.0,46.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(409).JPG
Apple_healthy(410).JPG,Apple,healthy,a leaf is a leaf is a leaf with healthy green texture.,21.0,50.0,32.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(410).JPG
Apple_healthy(411).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing early symptoms.,22.0,68.0,27.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(411).JPG
Apple_healthy(412).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing early symptoms.,24.0,54.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(412).JPG
Apple_healthy(413).JPG,Apple,healthy,a leaf is a leaf is a leaf showing early symptoms.,22.0,53.0,25.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(413).JPG
Apple_healthy(414).JPG,Apple,healthy,a leaf of a tree during daylight.,23.0,53.0,27.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(414).JPG
Apple_healthy(415).JPG,Apple,healthy,a leaf is a leaf during daylight.,23.0,57.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(415).JPG
Apple_healthy(416).JPG,Apple,healthy,a leaf image of a leaf on a grey background with visible spots.,23.0,63.0,33.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(416).JPG
Apple_healthy(417).JPG,Apple,healthy,a leaf of a tree with healthy green texture.,21.0,64.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(417).JPG
Apple_healthy(418).JPG,Apple,healthy,a leaf with a solitary leaf under natural light.,23.0,65.0,48.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(418).JPG
Apple_healthy(419).JPG,Apple,healthy,a leaf is a leaf is a leaf with visible spots.,21.0,62.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(419).JPG
Apple_healthy(420).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, with healthy green texture.",22.0,52.0,26.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(420).JPG
Apple_healthy(421).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, with healthy green texture.",24.0,62.0,41.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(421).JPG
Apple_healthy(422).JPG,Apple,healthy,a leaf is a leaf showing early symptoms.,20.0,53.0,40.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(422).JPG
Apple_healthy(423).JPG,Apple,healthy,a leaf with a leaf shaped leaf showing early symptoms.,23.0,67.0,34.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(423).JPG
Apple_healthy(424).JPG,Apple,healthy,a leaf is a leaf is a leaf with healthy green texture.,20.0,58.0,40.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(424).JPG
Apple_healthy(425).JPG,Apple,healthy,a leaf is a leaf showing early symptoms.,24.0,54.0,41.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(425).JPG
Apple_healthy(426).JPG,Apple,healthy,a leaf is a leaf is a leaf showing slight discoloration.,25.0,64.0,27.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(426).JPG
Apple_healthy(427).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is with visible spots.,20.0,65.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(427).JPG
Apple_healthy(428).JPG,Apple,healthy,a leaf is a leaf with healthy green texture.,24.0,58.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(428).JPG
Apple_healthy(429).JPG,Apple,healthy,a leaf is a leaf is a leaf is a leaf is a leaf is a leaf is under natural light.,22.0,61.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(429).JPG
Apple_healthy(430).JPG,Apple,healthy,a leaf of a tree during daylight.,21.0,66.0,35.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(430).JPG
Apple_healthy(431).JPG,Apple,healthy,a leaf on a leaf with healthy green texture.,24.0,57.0,44.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(431).JPG
Apple_healthy(432).JPG,Apple,healthy,a leaf of a tree with healthy green texture.,25.0,66.0,25.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(432).JPG
Apple_healthy(433).JPG,Apple,healthy,a leaf is laying on a table showing early symptoms.,21.0,53.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(433).JPG
Apple_healthy(434).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing early symptoms.,25.0,64.0,34.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(434).JPG
Apple_healthy(435).JPG,Apple,healthy,a leaf is a leaf is a leaf with healthy green texture.,25.0,68.0,33.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(435).JPG
Apple_healthy(436).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, showing slight discoloration.",23.0,62.0,35.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(436).JPG
Apple_healthy(437).JPG,Apple,healthy,a leaf is a leaf is a leaf under natural light.,22.0,50.0,47.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(437).JPG
Apple_healthy(438).JPG,Apple,healthy,a leaf is shown in the image under natural light.,21.0,51.0,34.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(438).JPG
Apple_healthy(439).JPG,Apple,healthy,a leaf is a leaf is a leaf showing slight discoloration.,20.0,66.0,25.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(439).JPG
Apple_healthy(440).JPG,Apple,healthy,a leaf of a plant with visible spots.,24.0,69.0,50.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(440).JPG
Apple_healthy(441).JPG,Apple,healthy,a leaf of a tree with a leaf on it showing early symptoms.,23.0,53.0,44.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(441).JPG
Apple_healthy(442).JPG,Apple,healthy,a leaf is a leaf with visible spots.,23.0,54.0,40.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(442).JPG
Apple_healthy(443).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is under natural light.,24.0,62.0,31.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(443).JPG
Apple_healthy(444).JPG,Apple,healthy,a leaf is laying on a table with healthy green texture.,20.0,56.0,35.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(444).JPG
Apple_healthy(445).JPG,Apple,healthy,a leaf on a leaf showing early symptoms.,20.0,63.0,30.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(445).JPG
Apple_healthy(446).JPG,Apple,healthy,a leaf of a tree with healthy green texture.,20.0,62.0,28.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(446).JPG
Apple_healthy(447).JPG,Apple,healthy,a leaf with a leaf on it under natural light.,25.0,58.0,36.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(447).JPG
Apple_healthy(448).JPG,Apple,healthy,a leaf is laying on a table showing slight discoloration.,23.0,67.0,35.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(448).JPG
Apple_healthy(449).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, showing slight discoloration.",25.0,57.0,29.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(449).JPG
Apple_healthy(450).JPG,Apple,healthy,a leaf is a leaf showing early symptoms.,22.0,69.0,48.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(450).JPG
Apple_healthy(451).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing slight discoloration.,23.0,69.0,28.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(451).JPG
Apple_healthy(452).JPG,Apple,healthy,a leaf of a tree during daylight.,21.0,56.0,26.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(452).JPG
Apple_healthy(453).JPG,Apple,healthy,a leaf of a tree with visible spots.,22.0,66.0,33.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(453).JPG
Apple_healthy(454).JPG,Apple,healthy,a leaf of a plant with healthy green texture.,20.0,59.0,31.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(454).JPG
Apple_healthy(455).JPG,Apple,healthy,a leaf with a swollen stem with healthy green texture.,25.0,54.0,28.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(455).JPG
Apple_healthy(456).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, with visible spots.",20.0,53.0,37.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(456).JPG
Apple_healthy(457).JPG,Apple,healthy,a leaf is a leaf with healthy green texture.,25.0,67.0,44.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(457).JPG
Apple_healthy(458).JPG,Apple,healthy,a leaf laying on a table under natural light.,24.0,56.0,41.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(458).JPG
Apple_healthy(459).JPG,Apple,healthy,a leaf is a leaf with visible spots.,21.0,58.0,34.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(459).JPG
Apple_healthy(460).JPG,Apple,healthy,a leaf with a few holes with visible spots.,21.0,59.0,44.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(460).JPG
Apple_healthy(461).JPG,Apple,healthy,a leaf is laying on a concrete floor during daylight.,23.0,52.0,30.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(461).JPG
Apple_healthy(462).JPG,Apple,healthy,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, showing early symptoms.",25.0,51.0,39.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(462).JPG
Apple_healthy(463).JPG,Apple,healthy,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing slight discoloration.,23.0,62.0,49.0,Apple___healthy.csv,/content/drive/MyDrive/Crop-Dataset/Apple___healthy/Apple_healthy(463).JPG
